rank tag source timestamp
0 1427 31 1292883.783
0 1427 41 1292883.783
0 1427 43 1292883.783
0 1427 45 1292883.783
0 1427 47 1292883.783
0 1427 57 1292883.783
0 1427 59 1292883.783
0 1427 61 1292883.783
0 1427 63 1292883.783
0 1428 2 1292883.784
0 1428 4 1292883.784
0 1428 5 1292883.784
0 1429 1 1292883.785
0 1429 2 1292883.785
0 1429 3 1292883.785
0 1429 4 1292883.785
0 1429 5 1292883.785
0 1429 6 1292883.785
0 1429 7 1292883.785
0 1430 9 1292883.787
0 1430 11 1292883.787
0 1430 13 1292883.787
0 1430 15 1292883.787
0 1430 25 1292883.787
0 1430 27 1292883.787
0 1430 29 1292883.787
0 1430 31 1292883.787
0 1430 41 1292883.787
0 1430 43 1292883.787
0 1430 45 1292883.787
0 1430 47 1292883.787
0 1430 57 1292883.787
0 1430 59 1292883.787
0 1430 61 1292883.787
0 1430 63 1292883.787
0 1432 2 1292883.788
0 1432 4 1292883.788
0 1432 5 1292883.788
0 1433 1 1292883.789
0 1433 2 1292883.789
0 1433 3 1292883.789
0 1433 4 1292883.789
0 1433 5 1292883.789
0 1433 6 1292883.789
0 1433 7 1292883.789
0 1434 9 1292883.791
0 1434 11 1292883.791
0 1434 13 1292883.791
0 1434 15 1292883.791
0 1434 25 1292883.791
0 1434 27 1292883.791
0 1434 29 1292883.791
0 1434 31 1292883.791
0 1434 41 1292883.791
0 1434 43 1292883.791
0 1434 45 1292883.791
0 1434 47 1292883.791
0 1434 57 1292883.791
0 1434 59 1292883.791
0 1434 61 1292883.791
0 1434 63 1292883.791
0 1436 2 1292883.792
0 1436 4 1292883.792
0 1436 5 1292883.792
0 1437 1 1292883.793
0 1437 2 1292883.793
0 1437 3 1292883.793
0 1437 4 1292883.793
0 1437 5 1292883.793
0 1437 6 1292883.793
0 1437 7 1292883.793
0 1438 1 1292883.796
0 1438 2 1292883.796
0 1438 3 1292883.796
0 1438 4 1292883.796
0 1438 5 1292883.796
0 1438 6 1292883.796
0 1438 7 1292883.796
0 1439 1 1292883.796
0 1439 2 1292883.796
0 1439 3 1292883.796
0 1439 4 1292883.796
0 1439 5 1292883.796
0 1439 6 1292883.796
0 1439 7 1292883.796
0 1440 1 1292883.797
0 1440 2 1292883.797
0 1440 3 1292883.797
0 1440 4 1292883.797
0 1440 5 1292883.797
0 1440 6 1292883.797
0 1440 7 1292883.797
0 1441 1 1292883.799
0 1441 2 1292883.799
0 1441 3 1292883.799
0 1441 4 1292883.799
0 1441 5 1292883.799
0 1441 6 1292883.799
0 1441 7 1292883.799
0 1442 1 1292883.806
0 1442 2 1292883.806
0 1442 3 1292883.806
0 1442 4 1292883.806
0 1442 5 1292883.806
0 1442 6 1292883.806
0 1442 7 1292883.806
0 1443 1 1292883.817
0 1443 2 1292883.817
0 1443 3 1292883.817
0 1443 4 1292883.817
0 1443 5 1292883.817
0 1443 6 1292883.817
0 1443 7 1292883.817
0 1444 1 1292883.819
0 1444 3 1292883.819
0 1444 5 1292883.819
0 1444 7 1292883.819
0 1445 2 1292883.821
0 1445 3 1292883.821
0 1445 6 1292883.821
0 1445 7 1292883.821
0 1446 4 1292883.822
0 1446 5 1292883.822
0 1446 6 1292883.822
0 1446 7 1292883.822
0 1447 1 1292883.822
0 1447 2 1292883.822
0 1447 3 1292883.822
0 1447 4 1292883.822
0 1447 5 1292883.822
0 1447 6 1292883.822
0 1447 7 1292883.822
0 1448 1 1292883.823
0 1448 2 1292883.823
0 1448 3 1292883.823
0 1448 4 1292883.823
0 1448 5 1292883.823
0 1448 6 1292883.823
0 1448 7 1292883.823
0 1449 1 1292883.823
0 1449 2 1292883.823
0 1449 3 1292883.823
0 1449 4 1292883.823
0 1449 5 1292883.823
0 1449 6 1292883.823
0 1449 7 1292883.823
0 1450 1 1292883.842
0 1450 2 1292883.842
0 1450 3 1292883.842
0 1450 4 1292883.842
0 1450 5 1292883.842
0 1450 6 1292883.842
0 1450 7 1292883.842
0 1451 1 1292884.129
0 1451 2 1292884.129
0 1451 3 1292884.129
0 1451 4 1292884.129
0 1451 5 1292884.129
0 1451 6 1292884.129
0 1451 7 1292884.129
0 1452 1 1292884.133
0 1452 2 1292884.133
0 1452 3 1292884.133
0 1452 4 1292884.133
0 1452 5 1292884.133
0 1452 6 1292884.133
0 1452 7 1292884.133
0 1453 1 1292884.141
0 1453 2 1292884.141
0 1453 3 1292884.141
0 1453 4 1292884.141
0 1453 5 1292884.141
0 1453 6 1292884.141
0 1453 7 1292884.141
0 1454 1 1292884.723
0 1454 2 1292884.723
0 1454 3 1292884.723
0 1454 4 1292884.723
0 1454 5 1292884.723
0 1454 6 1292884.723
0 1454 7 1292884.723
0 1455 1 1292884.724
0 1455 3 1292884.724
0 1455 5 1292884.724
0 1455 7 1292884.724
0 1456 2 1292884.725
0 1456 3 1292884.725
0 1456 6 1292884.725
0 1456 7 1292884.725
0 1457 4 1292884.726
0 1457 5 1292884.726
0 1457 6 1292884.726
0 1457 7 1292884.726
0 1458 1 1292884.726
0 1458 2 1292884.726
0 1458 3 1292884.726
0 1458 4 1292884.726
0 1458 5 1292884.726
0 1458 6 1292884.726
0 1458 7 1292884.726
0 1459 1 1292884.726
0 1459 2 1292884.726
0 1459 3 1292884.726
0 1459 4 1292884.726
0 1459 5 1292884.726
0 1459 6 1292884.726
0 1459 7 1292884.726
0 1460 1 1292884.727
0 1460 2 1292884.727
0 1460 3 1292884.727
0 1460 4 1292884.727
0 1460 5 1292884.727
0 1460 6 1292884.727
0 1460 7 1292884.727
0 1461 1 1292884.744
0 1461 2 1292884.744
0 1461 3 1292884.744
0 1461 4 1292884.744
0 1461 5 1292884.744
0 1461 6 1292884.744
0 1461 7 1292884.744
0 1462 8 1292884.892
0 1462 9 1292884.892
0 1462 10 1292884.892
0 1462 11 1292884.892
0 1462 12 1292884.892
0 1462 13 1292884.892
0 1462 14 1292884.892
0 1462 15 1292884.892
0 1462 24 1292884.892
0 1462 25 1292884.892
0 1462 26 1292884.892
0 1462 27 1292884.892
0 1462 28 1292884.892
0 1462 29 1292884.892
0 1462 30 1292884.892
0 1462 31 1292884.892
0 1462 40 1292884.892
0 1462 41 1292884.892
0 1462 42 1292884.892
0 1462 43 1292884.892
0 1462 44 1292884.892
0 1462 45 1292884.892
0 1462 46 1292884.892
0 1462 47 1292884.892
0 1462 56 1292884.892
0 1462 57 1292884.892
0 1462 58 1292884.892
0 1462 59 1292884.892
0 1462 60 1292884.892
0 1462 61 1292884.892
0 1462 62 1292884.892
0 1462 63 1292884.892
0 1463 9 1292884.893
0 1463 11 1292884.893
0 1463 13 1292884.893
0 1463 15 1292884.893
0 1463 25 1292884.893
0 1463 27 1292884.893
0 1463 29 1292884.893
0 1463 31 1292884.893
0 1463 41 1292884.893
0 1463 43 1292884.893
0 1463 45 1292884.893
0 1463 47 1292884.893
0 1463 57 1292884.893
0 1463 59 1292884.893
0 1463 61 1292884.893
0 1463 63 1292884.893
0 1464 2 1292884.894
0 1464 4 1292884.894
0 1464 5 1292884.894
0 1465 1 1292884.896
0 1465 2 1292884.896
0 1465 3 1292884.896
0 1465 4 1292884.896
0 1465 5 1292884.896
0 1465 6 1292884.896
0 1465 7 1292884.896
0 1466 9 1292884.897
0 1466 11 1292884.897
0 1466 13 1292884.897
0 1466 15 1292884.897
0 1466 25 1292884.897
0 1466 27 1292884.897
0 1466 29 1292884.897
0 1466 31 1292884.897
0 1466 41 1292884.897
0 1466 43 1292884.897
0 1466 45 1292884.897
0 1466 47 1292884.897
0 1466 57 1292884.897
0 1466 59 1292884.897
0 1466 61 1292884.897
0 1466 63 1292884.897
0 1468 2 1292884.898
0 1468 4 1292884.898
0 1468 5 1292884.898
0 1469 1 1292884.899
0 1469 2 1292884.899
0 1469 3 1292884.899
0 1469 4 1292884.899
0 1469 5 1292884.899
0 1469 6 1292884.899
0 1469 7 1292884.899
0 1470 9 1292884.902
0 1470 11 1292884.902
0 1470 13 1292884.902
0 1470 15 1292884.902
0 1470 25 1292884.902
0 1470 27 1292884.902
0 1470 29 1292884.902
0 1470 31 1292884.902
0 1470 41 1292884.902
0 1470 43 1292884.902
0 1470 45 1292884.902
0 1470 47 1292884.902
0 1470 57 1292884.902
0 1470 59 1292884.902
0 1470 61 1292884.902
0 1470 63 1292884.902
0 1472 2 1292884.903
0 1472 4 1292884.903
0 1472 5 1292884.903
0 1473 1 1292884.904
0 1473 2 1292884.904
0 1473 3 1292884.904
0 1473 4 1292884.904
0 1473 5 1292884.904
0 1473 6 1292884.904
0 1473 7 1292884.904
0 1474 1 1292884.906
0 1474 2 1292884.906
0 1474 3 1292884.906
0 1474 4 1292884.906
0 1474 5 1292884.906
0 1474 6 1292884.906
0 1474 7 1292884.906
0 1475 1 1292884.906
0 1475 2 1292884.906
0 1475 3 1292884.906
0 1475 4 1292884.906
0 1475 5 1292884.906
0 1475 6 1292884.906
0 1475 7 1292884.906
0 1476 1 1292884.907
0 1476 2 1292884.907
0 1476 3 1292884.907
0 1476 4 1292884.907
0 1476 5 1292884.907
0 1476 6 1292884.907
0 1476 7 1292884.907
0 1478 8 1292884.986
0 1478 9 1292884.986
0 1478 10 1292884.986
0 1478 11 1292884.986
0 1478 12 1292884.986
0 1478 13 1292884.986
0 1478 14 1292884.986
0 1478 15 1292884.986
0 1478 24 1292884.986
0 1478 25 1292884.986
0 1478 26 1292884.986
0 1478 27 1292884.986
0 1478 28 1292884.986
0 1478 29 1292884.986
0 1478 30 1292884.986
0 1478 31 1292884.986
0 1478 40 1292884.986
0 1478 41 1292884.986
0 1478 42 1292884.986
0 1478 43 1292884.986
0 1478 44 1292884.986
0 1478 45 1292884.986
0 1478 46 1292884.986
0 1478 47 1292884.986
0 1478 56 1292884.986
0 1478 57 1292884.986
0 1478 58 1292884.986
0 1478 59 1292884.986
0 1478 60 1292884.986
0 1478 61 1292884.986
0 1478 62 1292884.986
0 1478 63 1292884.986
0 1479 9 1292884.988
0 1479 11 1292884.988
0 1479 13 1292884.988
0 1479 15 1292884.988
0 1479 25 1292884.988
0 1479 27 1292884.988
0 1479 29 1292884.988
0 1479 31 1292884.988
0 1479 41 1292884.988
0 1479 43 1292884.988
0 1479 45 1292884.988
0 1479 47 1292884.988
0 1479 57 1292884.988
0 1479 59 1292884.988
0 1479 61 1292884.988
0 1479 63 1292884.988
0 1480 2 1292884.988
0 1480 4 1292884.988
0 1480 5 1292884.988
0 1481 1 1292884.99
0 1481 2 1292884.99
0 1481 3 1292884.99
0 1481 4 1292884.99
0 1481 5 1292884.99
0 1481 6 1292884.99
0 1481 7 1292884.99
0 1482 9 1292884.991
0 1482 11 1292884.991
0 1482 13 1292884.991
0 1482 15 1292884.991
0 1482 25 1292884.991
0 1482 27 1292884.991
0 1482 29 1292884.991
0 1482 31 1292884.991
0 1482 41 1292884.991
0 1482 43 1292884.991
0 1482 45 1292884.991
0 1482 47 1292884.991
0 1482 57 1292884.991
0 1482 59 1292884.991
0 1482 61 1292884.991
0 1482 63 1292884.991
0 1484 2 1292884.993
0 1484 4 1292884.993
0 1484 5 1292884.993
0 1485 1 1292884.993
0 1485 2 1292884.993
0 1485 3 1292884.993
0 1485 4 1292884.993
0 1485 5 1292884.993
0 1485 6 1292884.993
0 1485 7 1292884.993
0 1486 9 1292884.995
0 1486 11 1292884.995
0 1486 13 1292884.995
0 1486 15 1292884.995
0 1486 25 1292884.995
0 1486 27 1292884.995
0 1486 29 1292884.995
0 1486 31 1292884.995
0 1486 41 1292884.995
0 1486 43 1292884.995
0 1486 45 1292884.995
0 1486 47 1292884.995
0 1486 57 1292884.995
0 1486 59 1292884.995
0 1486 61 1292884.995
0 1486 63 1292884.995
0 1488 2 1292884.996
0 1488 4 1292884.996
0 1488 5 1292884.996
0 1489 1 1292884.997
0 1489 2 1292884.997
0 1489 3 1292884.997
0 1489 4 1292884.997
0 1489 5 1292884.997
0 1489 6 1292884.997
0 1489 7 1292884.997
0 1490 1 1292884.999
0 1490 2 1292884.999
0 1490 3 1292884.999
0 1490 4 1292884.999
0 1490 5 1292884.999
0 1490 6 1292884.999
0 1490 7 1292884.999
0 1491 1 1292885
0 1491 2 1292885
0 1491 3 1292885
0 1491 4 1292885
0 1491 5 1292885
0 1491 6 1292885
0 1491 7 1292885
0 1492 1 1292885.001
0 1492 2 1292885.001
0 1492 3 1292885.001
0 1492 4 1292885.001
0 1492 5 1292885.001
0 1492 6 1292885.001
0 1492 7 1292885.001
0 1493 1 1292885.002
0 1493 2 1292885.002
0 1493 3 1292885.002
0 1493 4 1292885.002
0 1493 5 1292885.002
0 1493 6 1292885.002
0 1493 7 1292885.002
0 1494 1 1292885.01
0 1494 2 1292885.01
0 1494 3 1292885.01
0 1494 4 1292885.01
0 1494 5 1292885.01
0 1494 6 1292885.01
0 1494 7 1292885.01
0 1495 1 1292885.023
0 1495 2 1292885.023
0 1495 3 1292885.023
0 1495 4 1292885.023
0 1495 5 1292885.023
0 1495 6 1292885.023
0 1495 7 1292885.023
0 1496 1 1292885.024
0 1496 3 1292885.024
0 1496 5 1292885.024
0 1496 7 1292885.024
0 1497 2 1292885.026
0 1497 3 1292885.026
0 1497 6 1292885.026
0 1497 7 1292885.026
0 1498 4 1292885.027
0 1498 5 1292885.027
0 1498 6 1292885.027
0 1498 7 1292885.027
0 1499 1 1292885.028
0 1499 2 1292885.028
0 1499 3 1292885.028
0 1499 4 1292885.028
0 1499 5 1292885.028
0 1499 6 1292885.028
0 1499 7 1292885.028
0 1500 1 1292885.028
0 1500 2 1292885.028
0 1500 3 1292885.028
0 1500 4 1292885.028
0 1500 5 1292885.028
0 1500 6 1292885.028
0 1500 7 1292885.028
0 1501 1 1292885.029
0 1501 2 1292885.029
0 1501 3 1292885.029
0 1501 4 1292885.029
0 1501 5 1292885.029
0 1501 6 1292885.029
0 1501 7 1292885.029
0 1502 1 1292885.047
0 1502 2 1292885.047
0 1502 3 1292885.047
0 1502 4 1292885.047
0 1502 5 1292885.047
0 1502 6 1292885.047
0 1502 7 1292885.047
0 1503 1 1292885.332
0 1503 2 1292885.332
0 1503 3 1292885.332
0 1503 4 1292885.332
0 1503 5 1292885.332
0 1503 6 1292885.332
0 1503 7 1292885.332
0 1504 1 1292885.336
0 1504 2 1292885.336
0 1504 3 1292885.336
0 1504 4 1292885.336
0 1504 5 1292885.336
0 1504 6 1292885.336
0 1504 7 1292885.336
0 1505 1 1292885.345
0 1505 2 1292885.345
0 1505 3 1292885.345
0 1505 4 1292885.345
0 1505 5 1292885.345
0 1505 6 1292885.345
0 1505 7 1292885.345
0 1506 1 1292885.927
0 1506 2 1292885.927
0 1506 3 1292885.927
0 1506 4 1292885.927
0 1506 5 1292885.927
0 1506 6 1292885.927
0 1506 7 1292885.927
0 1507 1 1292885.927
0 1507 3 1292885.927
0 1507 5 1292885.927
0 1507 7 1292885.927
0 1508 2 1292885.928
0 1508 3 1292885.928
0 1508 6 1292885.928
0 1508 7 1292885.928
0 1509 4 1292885.928
0 1509 5 1292885.928
0 1509 6 1292885.928
0 1509 7 1292885.928
0 1510 1 1292885.928
0 1510 2 1292885.928
0 1510 3 1292885.928
0 1510 4 1292885.928
0 1510 5 1292885.928
0 1510 6 1292885.928
0 1510 7 1292885.928
0 1511 1 1292885.929
0 1511 2 1292885.929
0 1511 3 1292885.929
0 1511 4 1292885.929
0 1511 5 1292885.929
0 1511 6 1292885.929
0 1511 7 1292885.929
0 1512 1 1292885.929
0 1512 2 1292885.929
0 1512 3 1292885.929
0 1512 4 1292885.929
0 1512 5 1292885.929
0 1512 6 1292885.929
0 1512 7 1292885.929
0 1513 1 1292885.947
0 1513 2 1292885.947
0 1513 3 1292885.947
0 1513 4 1292885.947
0 1513 5 1292885.947
0 1513 6 1292885.947
0 1513 7 1292885.947
0 1514 8 1292886.092
0 1514 9 1292886.092
0 1514 10 1292886.092
0 1514 11 1292886.092
0 1514 12 1292886.092
0 1514 13 1292886.092
0 1514 14 1292886.092
0 1514 15 1292886.092
0 1514 24 1292886.092
0 1514 25 1292886.092
0 1514 26 1292886.092
0 1514 27 1292886.092
0 1514 28 1292886.092
0 1514 29 1292886.092
0 1514 30 1292886.092
0 1514 31 1292886.092
0 1514 40 1292886.092
0 1514 41 1292886.092
0 1514 42 1292886.092
0 1514 43 1292886.092
0 1514 44 1292886.092
0 1514 45 1292886.092
0 1514 46 1292886.092
0 1514 47 1292886.092
0 1514 56 1292886.092
0 1514 57 1292886.092
0 1514 58 1292886.092
0 1514 59 1292886.092
0 1514 60 1292886.092
0 1514 61 1292886.092
0 1514 62 1292886.092
0 1514 63 1292886.092
0 1515 9 1292886.093
0 1515 11 1292886.093
0 1515 13 1292886.093
0 1515 15 1292886.093
0 1515 25 1292886.093
0 1515 27 1292886.093
0 1515 29 1292886.093
0 1515 31 1292886.093
0 1515 41 1292886.093
0 1515 43 1292886.093
0 1515 45 1292886.093
0 1515 47 1292886.093
0 1515 57 1292886.093
0 1515 59 1292886.093
0 1515 61 1292886.093
0 1515 63 1292886.093
0 1516 2 1292886.094
0 1516 4 1292886.094
0 1516 5 1292886.094
0 1517 1 1292886.095
0 1517 2 1292886.095
0 1517 3 1292886.095
0 1517 4 1292886.095
0 1517 5 1292886.095
0 1517 6 1292886.095
0 1517 7 1292886.095
0 1518 9 1292886.097
0 1518 11 1292886.097
0 1518 13 1292886.097
0 1518 15 1292886.097
0 1518 25 1292886.097
0 1518 27 1292886.097
0 1518 29 1292886.097
0 1518 31 1292886.097
0 1518 41 1292886.097
0 1518 43 1292886.097
0 1518 45 1292886.097
0 1518 47 1292886.097
0 1518 57 1292886.097
0 1518 59 1292886.097
0 1518 61 1292886.097
0 1518 63 1292886.097
0 1520 2 1292886.098
0 1520 4 1292886.098
0 1520 5 1292886.098
0 1521 1 1292886.099
0 1521 2 1292886.099
0 1521 3 1292886.099
0 1521 4 1292886.099
0 1521 5 1292886.099
0 1521 6 1292886.099
0 1521 7 1292886.099
0 1522 9 1292886.101
0 1522 11 1292886.101
0 1522 13 1292886.101
0 1522 15 1292886.101
0 1522 25 1292886.101
0 1522 27 1292886.101
0 1522 29 1292886.101
0 1522 31 1292886.101
0 1522 41 1292886.101
0 1522 43 1292886.101
0 1522 45 1292886.101
0 1522 47 1292886.101
0 1522 57 1292886.101
0 1522 59 1292886.101
0 1522 61 1292886.101
0 1522 63 1292886.101
0 1524 2 1292886.102
0 1524 4 1292886.102
0 1524 5 1292886.102
0 1525 1 1292886.103
0 1525 2 1292886.103
0 1525 3 1292886.103
0 1525 4 1292886.103
0 1525 5 1292886.103
0 1525 6 1292886.103
0 1525 7 1292886.103
0 1526 1 1292886.104
0 1526 2 1292886.104
0 1526 3 1292886.104
0 1526 4 1292886.104
0 1526 5 1292886.104
0 1526 6 1292886.104
0 1526 7 1292886.104
0 1527 1 1292886.104
0 1527 2 1292886.104
0 1527 3 1292886.104
0 1527 4 1292886.104
0 1527 5 1292886.104
0 1527 6 1292886.104
0 1527 7 1292886.104
0 1528 1 1292886.105
0 1528 2 1292886.105
0 1528 3 1292886.105
0 1528 4 1292886.105
0 1528 5 1292886.105
0 1528 6 1292886.105
0 1528 7 1292886.105
0 1531 7 1292886.176
0 1533 7 1292886.18
0 1536 1 1292886.224
0 1536 2 1292886.224
0 1536 3 1292886.224
0 1536 4 1292886.224
0 1536 5 1292886.224
0 1536 6 1292886.224
0 1536 7 1292886.224
0 1541 8 1292886.429
0 1541 9 1292886.429
0 1541 10 1292886.429
0 1541 11 1292886.429
0 1541 12 1292886.429
0 1541 13 1292886.429
0 1541 14 1292886.429
0 1541 15 1292886.429
0 1541 24 1292886.429
0 1541 25 1292886.429
0 1541 26 1292886.429
0 1541 27 1292886.429
0 1541 28 1292886.429
0 1541 29 1292886.429
0 1541 30 1292886.429
0 1541 31 1292886.429
0 1541 40 1292886.429
0 1541 41 1292886.429
0 1541 42 1292886.429
0 1541 43 1292886.429
0 1541 44 1292886.429
0 1541 45 1292886.429
0 1541 46 1292886.429
0 1541 47 1292886.429
0 1541 56 1292886.429
0 1541 57 1292886.429
0 1541 58 1292886.429
0 1541 59 1292886.429
0 1541 60 1292886.429
0 1541 61 1292886.429
0 1541 62 1292886.429
0 1541 63 1292886.429
0 1542 9 1292886.43
0 1542 11 1292886.43
0 1542 13 1292886.43
0 1542 15 1292886.43
0 1542 25 1292886.43
0 1542 27 1292886.43
0 1542 29 1292886.43
0 1542 31 1292886.43
0 1542 41 1292886.43
0 1542 43 1292886.43
0 1542 45 1292886.43
0 1542 47 1292886.43
0 1542 57 1292886.43
0 1542 59 1292886.43
0 1542 61 1292886.43
0 1542 63 1292886.43
0 1543 2 1292886.431
0 1543 4 1292886.431
0 1543 5 1292886.431
0 1544 1 1292886.432
0 1544 2 1292886.432
0 1544 3 1292886.432
0 1544 4 1292886.432
0 1544 5 1292886.432
0 1544 6 1292886.432
0 1544 7 1292886.432
0 1545 9 1292886.434
0 1545 11 1292886.434
0 1545 13 1292886.434
0 1545 15 1292886.434
0 1545 25 1292886.434
0 1545 27 1292886.434
0 1545 29 1292886.434
0 1545 31 1292886.434
0 1545 41 1292886.434
0 1545 43 1292886.434
0 1545 45 1292886.434
0 1545 47 1292886.434
0 1545 57 1292886.434
0 1545 59 1292886.434
0 1545 61 1292886.434
0 1545 63 1292886.434
0 1547 2 1292886.435
0 1547 4 1292886.435
0 1547 5 1292886.435
0 1548 1 1292886.436
0 1548 2 1292886.436
0 1548 3 1292886.436
0 1548 4 1292886.437
0 1548 5 1292886.437
0 1548 6 1292886.437
0 1548 7 1292886.437
0 1549 9 1292886.438
0 1549 11 1292886.438
0 1549 13 1292886.438
0 1549 15 1292886.438
0 1549 25 1292886.438
0 1549 27 1292886.438
0 1549 29 1292886.438
0 1549 31 1292886.438
0 1549 41 1292886.438
0 1549 43 1292886.438
0 1549 45 1292886.438
0 1549 47 1292886.438
0 1549 57 1292886.438
0 1549 59 1292886.438
0 1549 61 1292886.438
0 1549 63 1292886.438
0 1551 2 1292886.439
0 1551 4 1292886.439
0 1551 5 1292886.439
0 1552 1 1292886.44
0 1552 2 1292886.44
0 1552 3 1292886.44
0 1552 4 1292886.44
0 1552 5 1292886.44
0 1552 6 1292886.44
0 1552 7 1292886.44
0 1553 1 1292886.441
0 1553 2 1292886.441
0 1553 3 1292886.441
0 1553 4 1292886.441
0 1553 5 1292886.441
0 1553 6 1292886.441
0 1553 7 1292886.441
0 1554 1 1292886.441
0 1554 2 1292886.441
0 1554 3 1292886.441
0 1554 4 1292886.441
0 1554 5 1292886.441
0 1554 6 1292886.441
0 1554 7 1292886.441
0 1555 1 1292886.442
0 1555 2 1292886.442
0 1555 3 1292886.442
0 1555 4 1292886.442
0 1555 5 1292886.442
0 1555 6 1292886.442
0 1555 7 1292886.442
0 1557 8 1292886.461
0 1557 9 1292886.461
0 1557 10 1292886.461
0 1557 11 1292886.461
0 1557 12 1292886.461
0 1557 13 1292886.461
0 1557 14 1292886.461
0 1557 15 1292886.461
0 1557 24 1292886.461
0 1557 25 1292886.461
0 1557 26 1292886.461
0 1557 27 1292886.461
0 1557 28 1292886.461
0 1557 29 1292886.461
0 1557 30 1292886.461
0 1557 31 1292886.461
0 1557 40 1292886.461
0 1557 41 1292886.461
0 1557 42 1292886.461
0 1557 43 1292886.461
0 1557 44 1292886.461
0 1557 45 1292886.461
0 1557 46 1292886.461
0 1557 47 1292886.461
0 1557 56 1292886.461
0 1557 57 1292886.461
0 1557 58 1292886.461
0 1557 59 1292886.461
0 1557 60 1292886.461
0 1557 61 1292886.461
0 1557 62 1292886.461
0 1557 63 1292886.461
0 1558 9 1292886.462
0 1558 11 1292886.462
0 1558 13 1292886.462
0 1558 15 1292886.462
0 1558 25 1292886.462
0 1558 27 1292886.462
0 1558 29 1292886.462
0 1558 31 1292886.462
0 1558 41 1292886.462
0 1558 43 1292886.462
0 1558 45 1292886.462
0 1558 47 1292886.462
0 1558 57 1292886.462
0 1558 59 1292886.462
0 1558 61 1292886.462
0 1558 63 1292886.462
0 1559 2 1292886.463
0 1559 4 1292886.463
0 1559 5 1292886.463
0 1560 1 1292886.464
0 1560 2 1292886.464
0 1560 3 1292886.464
0 1560 4 1292886.464
0 1560 5 1292886.464
0 1560 6 1292886.464
0 1560 7 1292886.464
0 1561 9 1292886.465
0 1561 11 1292886.465
0 1561 13 1292886.465
0 1561 15 1292886.465
0 1561 25 1292886.465
0 1561 27 1292886.465
0 1561 29 1292886.465
0 1561 31 1292886.465
0 1561 41 1292886.465
0 1561 43 1292886.465
0 1561 45 1292886.465
0 1561 47 1292886.465
0 1561 57 1292886.465
0 1561 59 1292886.465
0 1561 61 1292886.465
0 1561 63 1292886.465
0 1563 2 1292886.466
0 1563 4 1292886.466
0 1563 5 1292886.466
0 1564 1 1292886.467
0 1564 2 1292886.467
0 1564 3 1292886.467
0 1564 4 1292886.467
0 1564 5 1292886.467
0 1564 6 1292886.467
0 1564 7 1292886.467
0 1565 9 1292886.468
0 1565 11 1292886.468
0 1565 13 1292886.468
0 1565 15 1292886.468
0 1565 25 1292886.468
0 1565 27 1292886.468
0 1565 29 1292886.468
0 1565 31 1292886.468
0 1565 41 1292886.468
0 1565 43 1292886.468
0 1565 45 1292886.468
0 1565 47 1292886.468
0 1565 57 1292886.468
0 1565 59 1292886.468
0 1565 61 1292886.468
0 1565 63 1292886.468
0 1567 2 1292886.469
0 1567 4 1292886.469
0 1567 5 1292886.469
0 1568 1 1292886.47
0 1568 2 1292886.47
0 1568 3 1292886.47
0 1568 4 1292886.47
0 1568 5 1292886.47
0 1568 6 1292886.47
0 1568 7 1292886.47
0 1569 1 1292886.471
0 1569 2 1292886.471
0 1569 3 1292886.471
0 1569 4 1292886.471
0 1569 5 1292886.471
0 1569 6 1292886.471
0 1569 7 1292886.471
0 1570 1 1292886.471
0 1570 2 1292886.471
0 1570 3 1292886.471
0 1570 4 1292886.471
0 1570 5 1292886.471
0 1570 6 1292886.471
0 1570 7 1292886.471
0 1571 1 1292886.472
0 1571 2 1292886.472
0 1571 3 1292886.472
0 1571 4 1292886.472
0 1571 5 1292886.472
0 1571 6 1292886.472
0 1571 7 1292886.472
0 1573 7 1292886.486
0 1575 7 1292886.491
0 1578 7 1292886.518
0 1580 7 1292886.521
0 1583 1 1292886.58
0 1583 2 1292886.58
0 1583 3 1292886.58
0 1583 4 1292886.58
0 1583 5 1292886.58
0 1583 6 1292886.58
0 1583 7 1292886.58
0 1592 1 1292887.017
0 1592 2 1292887.017
0 1592 3 1292887.017
0 1592 4 1292887.017
0 1592 5 1292887.017
0 1592 6 1292887.017
0 1592 7 1292887.017
0 1593 1 1292887.018
0 1593 2 1292887.018
0 1593 3 1292887.018
0 1593 4 1292887.018
0 1593 5 1292887.018
0 1593 6 1292887.018
0 1593 7 1292887.018
0 1594 1 1292887.02
0 1594 2 1292887.02
0 1594 3 1292887.02
0 1594 4 1292887.02
0 1594 5 1292887.02
0 1594 6 1292887.02
0 1594 7 1292887.02
0 1596 8 1292887.039
0 1596 9 1292887.039
0 1596 10 1292887.039
0 1596 11 1292887.039
0 1596 12 1292887.039
0 1596 13 1292887.039
0 1596 14 1292887.039
0 1596 15 1292887.039
0 1596 24 1292887.039
0 1596 25 1292887.039
0 1596 26 1292887.039
0 1596 27 1292887.039
0 1596 28 1292887.039
0 1596 29 1292887.039
0 1596 30 1292887.039
0 1596 31 1292887.039
0 1596 40 1292887.039
0 1596 41 1292887.039
0 1596 42 1292887.039
0 1596 43 1292887.039
0 1596 44 1292887.039
0 1596 45 1292887.039
0 1596 46 1292887.039
0 1596 47 1292887.039
0 1596 56 1292887.039
0 1596 57 1292887.039
0 1596 58 1292887.039
0 1596 59 1292887.039
0 1596 60 1292887.039
0 1596 61 1292887.039
0 1596 62 1292887.039
